,token,name,symbol
16226,800123,1018GOI26,1018GOI26
16227,800604,733GS2026,733GS2026
16228,800608,71GS2034,71GS2034
16229,800609,GS12JUN33,GS12JUN33
16230,800610,GS12DEC33,GS12DEC33
16231,800163,923GS2043,923GS2043
16232,800249,813CG2045A,813CG2045A
16233,800264,662GS2051,662GS2051
16234,800293,895FCI29,895FCI29
16235,800311,645GS2029,645GS2029
16236,800317,716GS2050,716GS2050
16237,800328,SGBOC28VII,SGBOC28VII
16238,800330,667GS2050,667GS2050
16239,800615,GS12JUN32C,GS12JUN32C
16240,800617,GS22OCT29,GS22OCT29
16241,800622,GS15APR34C,GS15APR34C
16242,800626,GS15APR36C,GS15APR36C
16243,800363,GS02JAN28C,GS02JAN28C
16244,800380,GS02JAN36C,GS02JAN36C
16245,800398,GS17JUN31C,GS17JUN31C
16246,800411,GS22FEB28C,GS22FEB28C
16247,800630,GS15APR38C,GS15APR38C
16248,800636,GS15OCT30C,GS15OCT30C
16249,800668,GS12JUN43,GS12JUN43
16250,800669,GS06NOV35C,GS06NOV35C
16251,800674,GS22APR35C,GS22APR35C
16252,800699,GS22OCT37,GS22OCT37
16253,800700,GS22APR37,GS22APR37
16254,800707,GS22APR45,GS22APR45
16255,800428,GS15JUN29C,GS15JUN29C
16256,800435,699GS2051,699GS2051
16257,800439,SGBMAR30X,SGBMAR30X
16258,800442,738GS2027,738GS2027
16259,800443,SGBJUN30,SGBJUN30
16260,800456,GS15DEC2034,GS15DEC2034
16261,800536,GS19SEP2059,GS19SEP2059
16262,800540,GS19SEP2042,GS19SEP2042
16263,800723,GS12DEC49F,GS12DEC49F
16264,800724,GS06MAY33,GS06MAY33
16265,800727,GS06MAY40,GS06MAY40
16266,800746,GS06NOV51,GS06NOV51
16267,800770,GS06MAY57,GS06MAY57
16268,800782,GS06NOV65,GS06NOV65
16269,800785,GS06NOV66,GS06NOV66
16270,800792,GS06MAY70,GS06MAY70
16271,800547,GS19MAR2052,GS19MAR2052
16272,800550,GS19MAR2054,GS19MAR2054
16273,800555,GS19MAR2056,GS19MAR2056
16274,800562,GS19SEP2043,GS19SEP2043
16275,800797,GS22SEP33,GS22SEP33
16276,800804,GS12DEC36,GS12DEC36
16277,800807,709GOI74,709GOI74
16278,800809,724GOI55,724GOI55
16279,800580,SGBJUN31I,SGBJUN31I
16280,800586,GS19DEC2030,GS19DEC2030
16281,800616,GS22OCT30,GS22OCT30
16282,800624,GS15APR35C,GS15APR35C
16283,800662,GS17DEC35,GS17DEC35
16284,800664,GS12JUN42,GS12JUN42
16285,800665,GS17DEC34C,GS17DEC34C
16286,800676,GS06MAY37C,GS06MAY37C
16287,800814,GS22FEB38,GS22FEB38
16288,805033,364TB27226,364TB27226
16289,805042,364TB19326,364TB19326
16290,805060,364TB10526,364TB10526
16291,800677,GS22OCT35C,GS22OCT35C
16292,800682,GS06NOV38C,GS06NOV38C
16293,800688,GS22OCT43,GS22OCT43
16294,800701,GS22OCT34,GS22OCT34
16295,805110,182TB27226,182TB27226
16296,805151,91TB050326,91TB050326
16297,805156,364T101226,364T101226
16298,805164,182TB90726,182TB90726
16299,800735,GS06MAY42,GS06MAY42
16300,800738,GS06NOV49,GS06NOV49
16301,800756,GS06MAY61,GS06MAY61
16302,800763,GS06MAY73,GS06MAY73
16303,805172,91TB300426,91TB300426
16304,810590,773RJ2027,773RJ2027
16305,810607,808MHSDL28,808MHSDL28
16306,810609,830GJSDL202,830GJSDL202
16307,800775,GS06NOV58,GS06NOV58
16308,800780,GS06NOV59,GS06NOV59
16309,800789,GS06NOV68,GS06NOV68
16310,800796,833GSJUL26,833GSJUL26
16311,810610,828GUJ2029,828GUJ2029
16312,810622,814GJSDL29,814GJSDL29
16313,810636,694TN50,694TN50
16314,810637,686UP30,686UP30
16315,800803,GS12MAR40,GS12MAR40
16316,800811,GS25NOV38,GS25NOV38
16317,800812,709G251174,709G251174
16318,800813,GS12MAR28C,GS12MAR28C
16319,810642,673TN30,673TN30
16320,810653,654GJ30,654GJ30
16321,810668,675KA33,675KA33
16322,810681,675KA34,675KA34
16323,805090,364TB90726,364TB90726
16324,805125,182TB30426,182TB30426
16325,805126,364TB21026,364TB21026
16326,805128,182TB90426,182TB90426
16327,810694,695TN31,695TN31
16328,810695,695RJ31,695RJ31
16329,810703,724KA37,724KA37
16330,810707,724KA38,724KA38
16331,805131,182TB16426,182TB16426
16332,805150,364T261126,364T261126
16333,805155,182TB11626,182TB11626
16334,805167,182TB17726,182TB17726
16335,810720,686PN33,686PN33
16336,810738,675GJ31,675GJ31
16337,810740,68MH31,68MH31
16338,810754,678MH31,678MH31
16339,805168,364TB15127,364TB15127
16340,805170,182TB23726,182TB23726
16341,810575,771GUJ2027,771GUJ2027
16342,810579,805GUJ2028,805GUJ2028
16343,810787,693GJ31A,693GJ31A
16344,810790,70AP38A,70AP38A
16345,810791,692RJ31,692RJ31
16346,810793,671TN29,671TN29
16347,810611,828GUJ2029A,828GUJ2029A
16348,810614,844RSDL29,844RSDL29
16349,810627,808GUJSDL28,808GUJSDL28
16350,810629,717MHSDL,717MHSDL
16351,810794,699TS43,699TS43
16352,810801,683TN31A,683TN31A
16353,810804,712KA34,712KA34
16354,810817,744KA35,744KA35
16355,810633,773GJ29,773GJ29
16356,810651,659RJ30,659RJ30
16357,810652,66TN29,66TN29
16358,810665,645GJ30,645GJ30
16359,810832,74TN42,74TN42
16360,810840,745AP37,745AP37
16361,810841,776AP32,776AP32
16362,810854,799TN42,799TN42
16363,810672,71MH32,71MH32
16364,810680,65GJ30,65GJ30
16365,810692,703RJSDL36,703RJSDL36
16366,810697,708MH31,708MH31
16367,810873,773GJ32,773GJ32
16368,810875,774AP38,774AP38
16369,810905,78TN42,78TN42
16370,810930,774MH33,774MH33
16371,810727,696TN56,696TN56
16372,810745,706KL41,706KL41
16373,810748,701MH32,701MH32
16374,810749,715AP37,715AP37
16375,810938,772MH32,772MH32
16376,810940,749GJ28,749GJ28
16377,810949,72MH28,72MH28
16378,810944,761TS44,761TS44
16379,810750,695GJ31,695GJ31
16380,810751,695MH31,695MH31
16381,810759,698TN31A,698TN31A
16382,810776,709AP39,709AP39
16383,810950,729KL49,729KL49
16384,810951,718GJ28,718GJ28
16385,810966,747MH34,747MH34
16386,810973,765GJ29A,765GJ29A
16387,810798,688KA32,688KA32
16388,810812,737KA38,737KA38
16389,810820,706GJ32,706GJ32
16390,810822,709GJ32,709GJ32
16391,810996,737KA37,737KA37
16392,811010,741RJSDL34,741RJSDL34
16393,811014,727TNSDL54,727TNSDL54
16394,811016,732RJSDL34,732RJSDL34
16395,810838,718MH30,718MH30
16396,810842,778AP41,778AP41
16397,810868,777GJ32,777GJ32
16398,810876,785KL35,785KL35
16399,811018,731TMSDL54,731TMSDL54
16400,811019,733APSDL43,733APSDL43
16401,811025,733MHSDL44,733MHSDL44
16402,811058,713MHSDL37,713MHSDL37
16403,810926,766GJ30,766GJ30
16404,810933,772GJ35,772GJ35
16405,810936,774MP43,774MP43
16406,810937,778TS34,778TS34
16407,811070,716MHSDL55,716MHSDL55
16408,811072,754RJSDL53,754RJSDL53
16409,811083,707GJSDL32,707GJSDL32
16410,811090,745TLSDL57,745TLSDL57
16411,810945,738GJ30,738GJ30
16412,810946,747AP37,747AP37
16413,810963,744AP36,744AP36
16414,810981,766GJ32,766GJ32
16415,811094,744TNSD55A,744TNSD55A
16416,929024,807PNN30,807PNN30
16417,811107,751KASDL36,751KASDL36
16418,929004,10GVMC28,10GVMC28
16419,810983,763GJ33,763GJ33
16420,810985,767KA42,767KA42
16421,810988,76TN31,76TN31
16422,810989,742GJ31,742GJ31
16423,929027,785PCMC29,785PCMC29
16424,935544,734REC30,734REC30
16425,935576,750IRFC35,750IRFC35
16426,935668,704HUDCO26,704HUDCO26
16427,811004,752RJ34,752RJ34
16428,811015,737APSDL36,737APSDL36
16429,811024,730MHSDL39,730MHSDL39
16430,811031,722RJSDL34,722RJSDL34
16431,935786,957NIDO26,957NIDO26
16432,935858,885SCL26,885SCL26
16433,936226,934JMFCS28,934JMFCS28
16434,936252,943ECL28,943ECL28
16435,811033,722MHSDL49,722MHSDL49
16436,811035,723MHSDL35,723MHSDL35
16437,811045,716TNSDL54,716TNSDL54
16438,811046,712TNSDL34,712TNSDL34
16439,936294,910TCAP28,910TCAP28
16440,936322,975AHFL28,975AHFL28
16441,936532,898LTF29,898LTF29
16442,936959,MHFLZC26,MHFLZC26
16443,811049,708TNSDL34,708TNSDL34
16444,811073,757MPSDL45,757MPSDL45
16445,811076,708MAHSD39,708MAHSD39
16446,811079,774TELSD51,774TELSD51
16447,936975,995ECL29,995ECL29
16448,937015,85LTF26,85LTF26
16449,937093,1025NWFL30,1025NWFL30
16450,937441,9MFL27A,9MFL27A
16451,811081,750MPSDL44,750MPSDL44
16452,811095,717GJSDL34,717GJSDL34
16453,811099,759WBSDL47,759WBSDL47
16454,811102,746KASDL36,746KASDL36
16455,937453,10IIFL28A,10IIFL28A
16456,937489,KFLZC28A,KFLZC28A
16457,937549,950MFCL27D,950MFCL27D
16458,937547,875MFCL26C,875MFCL26C
16459,811105,754TRSDL40,754TRSDL40
16460,890202,SOLARAPP1,SOLARAPP1
16461,890230,ACESEPP,ACESEPP
16462,890231,ANIRITPP,ANIRITPP
16463,937575,85PFL26,85PFL26
16464,937595,1050SFL26,1050SFL26
16465,937635,EFSL26,EFSL26
16466,937651,10MMFL27,10MMFL27
16467,937679,889SCL26,889SCL26
16468,937721,842IIFL26,842IIFL26
16469,937741,11IML26,11IML26
16470,937745,12IML26A,12IML26A
16471,937773,910MFL26,910MFL26
16472,937777,975MFL29,975MFL29
16473,937829,IIFLHFZC27,IIFLHFZC27
16474,937831,843IHFL29,843IHFL29
16475,929012,85LMC30,85LMC30
16476,929017,810GNN29,810GNN29
16477,935614,743IREDA36,743IREDA36
16478,935618,774IREDA31,774IREDA31
16479,938029,MFLVIII27H,MFLVIII27H
16480,938109,NWIL27,NWIL27
16481,938123,95KFL26,95KFL26
16482,938141,MFL26E,MFL26E
16483,935638,739HUDC31,739HUDC31
16484,935740,872MMFSL26,872MMFSL26
16485,935790,NIDOZC26,NIDOZC26
16486,936042,790MMFSL27,790MMFSL27
16487,938252,915SCL27A,915SCL27A
16488,938258,93SCL24A,93SCL24A
16489,938278,10CAGL27,10CAGL27
16490,938370,10EFSL33B,10EFSL33B
16491,936230,903SFL28,903SFL28
16492,936280,97SFIL26A,97SFIL26A
16493,936416,95MMFSL29,95MMFSL29
16494,936454,957ICCL25,957ICCL25
16495,936528,935LTF29,935LTF29
16496,936578,87LTF27,87LTF27
16497,936724,104ECL29A,104ECL29A
16498,936798,SFLZC26A,SFLZC26A
16499,938382,865IIFL28,865IIFL28
16500,938432,MFL26C,MFL26C
16501,938482,990SCFL26,990SCFL26
16502,938486,1015SCL28A,1015SCL28A
16503,936854,JMFPZC26,JMFPZC26
16504,936991,1025KFL26B,1025KFL26B
16505,937205,1025KFL27,1025KFL27
16506,937207,KFL27,KFL27
16507,938510,866SFIL23A,866SFIL23A
16508,938658,967EFS28,967EFS28
16509,938664,10EFS33,10EFS33
16510,938680,940SCL26C,940SCL26C
16511,937333,MMFLZC27C,MMFLZC27C
16512,937439,875MFL26A,875MFL26A
16513,937523,745IGT26,745IGT26
16514,937399,1025KFL28,1025KFL28
16515,938698,750PFCL26,750PFCL26
16516,938744,CAGL28,CAGL28
16517,938774,NIDO26,NIDO26
16518,938778,1010NIDO28,1010NIDO28
16519,937525,76IGT26,76IGT26
16520,937617,KAFL28,KAFL28
16521,937621,96IIFL28,96IIFL28
16522,937631,915EFSL26,915EFSL26
16523,938832,971SCL28C,971SCL28C
16524,938860,KFL26C,KFL26C
16525,938874,8MFLTD26,8MFLTD26
16526,938880,MFL28A,MFL28A
16527,937765,1125KLM26A,1125KLM26A
16528,937775,950MFL27,950MFL27
16529,937803,EFSL26A,EFSL26A
16530,937805,93EFSL31A,93EFSL31A
16531,938888,ABCL28,ABCL28
16532,938890,78ABCL33,78ABCL33
16533,938910,10EFSL33A,10EFSL33A
16534,938942,1150CCIL28,1150CCIL28
16535,937863,843SCFL27,843SCFL27
16536,937967,925SCL27,925SCL27
16537,937987,SFL27,SFL27
16538,938015,MFLIV27D,MFLIV27D
16539,938958,935PFL33,935PFL33
16540,938984,965SCL28A,965SCL28A
16541,938992,1050SCL30,1050SCL30
16542,939024,CIFCZC28,CIFCZC28
16543,938053,950MMFL26,950MMFL26
16544,938111,953NWIL32,953NWIL32
16545,938113,995NWIL32,995NWIL32
16546,938224,79NHIT40,79NHIT40
16547,939030,12ICLFL26,12ICLFL26
16548,939050,957ISFL26,957ISFL26
16549,939084,1075MML26,1075MML26
16550,939180,961ONE27,961ONE27
16551,938320,965SCL25C,965SCL25C
16552,938346,KFL26,KFL26
16553,938350,KFL27B,KFL27B
16554,938422,985SFIL28,985SFIL28
16555,939192,960EFSL27,960EFSL27
16556,939212,850MFL27A,850MFL27A
16557,939270,SFL270224,SFL270224
16558,939276,1025SFL29,1025SFL29
16559,938424,850MFL28,850MFL28
16560,938440,8MFL26,8MFL26
16561,938524,967EFSL28,967EFSL28
16562,938542,KFL26A,KFL26A
16563,939297,958NIDO27,958NIDO27
16564,939311,1075NIDO34,1075NIDO34
16565,939317,1075CCIL26,1075CCIL26
16566,939319,11CCIL27,11CCIL27
16567,938546,KFL27C,KFL27C
16568,938586,CIFCZC26A,CIFCZC26A
16569,938622,IML29,IML29
16570,938628,85IFL26,85IFL26
16571,939321,1150CCIL29,1150CCIL29
16572,939337,1119NFL27,1119NFL27
16573,939345,925SCL26B,925SCL26B
16574,939411,EFS290424,EFS290424
16575,938634,9IIFL28,9IIFL28
16576,938646,1102NFL26,1102NFL26
16577,938666,1045EFS33,1045EFS33
16578,938770,920NIDO26,920NIDO26
16579,939435,1010EFS29A,1010EFS29A
16580,939467,MFCL30424D,MFCL30424D
16581,939479,935MOFSL29,935MOFSL29
16582,939523,902SCL27A,902SCL27A
16583,938772,960NIDO26,960NIDO26
16584,938790,905MFL28A,905MFL28A
16585,938796,944MFL28A,944MFL28A
16586,938836,1003SCL30,1003SCL30
16587,939567,920IIFLS26,920IIFLS26
16588,939615,EFSL26724,EFSL26724
16589,939643,0SMCGSL26,0SMCGSL26
16590,939651,0SMCGSL27,0SMCGSL27
16591,938842,888SCL25D,888SCL25D
16592,938850,888SCL25E,888SCL25E
16593,938912,1045EFSL33,1045EFSL33
16594,938916,89MFL26,89MFL26
16595,939655,994SMCGS29,994SMCGS29
16596,939701,CCIL14824C,CCIL14824C
16597,939709,MML110924,MML110924
16598,939717,MML11924B,MML11924B
16599,938918,905MFL28,905MFL28
16600,938986,1015SCL28,1015SCL28
16601,939090,1050MML28,1050MML28
16602,939140,835SCL23B,835SCL23B
16603,939729,AEL120924A,AEL120924A
16604,939735,AEL120924B,AEL120924B
16605,939743,965MFCL30,965MFCL30
16606,939765,965SCL26F,965SCL26F
16607,939773,940SCL27A,940SCL27A
16608,939795,1075SCL34A,1075SCL34A
16609,939813,95NHFL26,95NHFL26
16610,939845,10EFSL27A,10EFSL27A
16611,939847,EFS241024A,EFS241024A
16612,939899,12IML29,12IML29
16613,939909,950MMFL27,950MMFL27
16614,939921,12ICLFL27B,12ICLFL27B
16615,939935,ICLF21224,ICLF21224
16616,939953,11KLMAFL29,11KLMAFL29
16617,939971,KFL121224F,KFL121224F
16618,939997,925SCL26W,925SCL26W
16619,939216,MFL27,MFL27
16620,939266,IML1622024,IML1622024
16621,939274,SFL27224,SFL27224
16622,939280,SFL270224A,SFL270224A
16623,940023,1003SCL31P,1003SCL31P
16624,940055,925MFL28,925MFL28
16625,940067,1010MFL31,1010MFL31
16626,940069,MFL100125,MFL100125
16627,939286,1035UCL26,1035UCL26
16628,939299,10NIDO27,10NIDO27
16629,939339,925SCL26A,925SCL26A
16630,939343,888SCL26,888SCL26
16631,940123,1150ICLF27,1150ICLF27
16632,940135,1175ICLF27,1175ICLF27
16633,940139,ICLF27125B,ICLF27125B
16634,940089,121CCIL30E,121CCIL30E
16635,939363,925SCL29,925SCL29
16636,939365,971SCL29,971SCL29
16637,939401,IFL19424A,IFL19424A
16638,939403,9EFSL26,9EFSL26
16639,940155,MML290125C,MML290125C
16640,940179,MFL24225A,MFL24225A
16641,940187,925SCL27A,925SCL27A
16642,940191,925SCL27B,925SCL27B
16643,939415,875KFL26A,875KFL26A
16644,939421,0KFL27,0KFL27
16645,939493,1060MML26,1060MML26
16646,939519,94SCL27,94SCL27
16647,940221,980SCL35,980SCL35
16648,940253,NHF030425A,NHF030425A
16649,940259,SFL040425G,SFL040425G
16650,940261,11NHFL35A,11NHFL35A
16651,939531,925SCL29A,925SCL29A
16652,939613,950EFSL26,950EFSL26
16653,939635,11EFSL34A,11EFSL34A
16654,939675,1025KAFL27,1025KAFL27
16655,940275,KFL150425C,KFL150425C
16656,940305,1025IIFL30,1025IIFL30
16657,940311,1015UCL27,1015UCL27
16658,940319,SMCG240425,SMCG240425
16659,939721,925AEL26,925AEL26
16660,939741,945MFCL29,945MFCL29
16661,939789,971SCL29B,971SCL29B
16662,939745,940MFCL26,940MFCL26
16663,940325,1003SMCG30,1003SMCG30
16664,940331,EFSL30425,EFSL30425
16665,940357,10MMFL28A,10MMFL28A
16666,940403,MFL190525A,MFL190525A
16667,939841,EFSL241024,EFSL241024
16668,939857,1049EFS34A,1049EFS34A
16669,939861,11EFSL34C,11EFSL34C
16670,939865,925MFCL27A,925MFCL27A
16671,939961,KSL121224A,KSL121224A
16672,939965,KFL121224D,KFL121224D
16673,939991,925SCL26Z,925SCL26Z
16674,939999,SCL271224,SCL271224
16675,940421,CCIL20625G,CCIL20625G
16676,940425,NHFL2725,NHFL2725
16677,940465,MFCL16725C,MFCL16725C
16678,940479,930AEL30,930AEL30
16679,940013,965SCL29S,965SCL29S
16680,940041,NHF060124,NHF060124
16681,940061,940MFL27,940MFL27
16682,940095,CCI170125B,CCI170125B
16683,940485,10KFL28C,10KFL28C
16684,940487,KFL240725A,KFL240725A
16685,940499,KFL240725D,KFL240725D
16686,940509,980EFSL30,980EFSL30
16687,940541,KAFL28725,KAFL28725
16688,940605,1150IFL28,1150IFL28
16689,940613,IFL200825B,IFL200825B
16690,940617,1175IFL28,1175IFL28
16691,940099,EFSL240125,EFSL240125
16692,940113,105EFSL30,105EFSL30
16693,940131,ICLF27125,ICLF27125
16694,940145,1015MML26,1015MML26
16695,940161,925MFLIV28,925MFLIV28
16696,940165,965MFLIV31,965MFLIV31
16697,940207,SCL190325A,SCL190325A
16698,940245,1003NHF30,1003NHF30
16699,940633,SFL290825F,SFL290825F
16700,940647,NHFL10925,NHFL10925
16701,940685,8SMC29,8SMC29
16702,940687,8SMC30,8SMC30
16703,940269,10KFL28B,10KFL28B
16704,940297,935IIFL28,935IIFL28
16705,940323,SMCGS24425,SMCGS24425
16706,940339,1004EFS30D,1004EFS30D
16707,940689,855CGCL27,855CGCL27
16708,940697,945CGCL30,945CGCL30
16709,940725,98SGSL30,98SGSL30
16710,940735,975KFL29,975KFL29
16711,940363,1075MMFL30,1075MMFL30
16712,940395,965MFL28A,965MFL28A
16713,940411,109CCIL27B,109CCIL27B
16714,940423,925NHFL27,925NHFL27
16715,940745,1050CCIL27,1050CCIL27
16716,940751,12CCIL30,12CCIL30
16717,940757,CCL101125B,CCL101125B
16718,940771,ICLF21225,ICLF21225
16719,940433,985NHFL30,985NHFL30
16720,940467,895AEL27,895AEL27
16721,940473,915AEL28,915AEL28
16722,940477,9AEL30,9AEL30
16723,940775,1175ICLF28,1175ICLF28
16724,940779,885EFSL27,885EFSL27
16725,940783,903EFSL28,903EFSL28
16726,940787,EFS121225,EFS121225
16727,940511,1025EFSL30,1025EFSL30
16728,940517,1003EFSL35,1003EFSL35
16729,940593,945SCL32,945SCL32
16730,940615,1125IFL27,1125IFL27
16731,940821,95MML27,95MML27
16732,940845,AEL12126,AEL12126
16733,947001,1105SFL28,1105SFL28
16734,949439,819IIFC33B,819IIFC33B
16735,940629,1025SFL30,1025SFL30
16736,940667,EFSL71025,EFSL71025
16737,940699,97CGCL35,97CGCL35
16738,940707,IML301025B,IML301025B
16739,950207,1063IOT28E,1063IOT28E
16740,950211,1008IOT26B,1008IOT26B
16741,950212,1008IOT26C,1008IOT26C
16742,950213,1008IOT27A,1008IOT27A
16743,940729,KFL101125,KFL101125
16744,940737,KFL101125B,KFL101125B
16745,940739,KFL101125C,KFL101125C
16746,940719,SGSL301025,SGSL301025
16747,950215,1008IOT27C,1008IOT27C
16748,950219,1008IOT28D,1008IOT28D
16749,950468,900PFCL28,900PFCL28
16750,950475,905PFCL30,905PFCL30
16751,940791,985EFSL30,985EFSL30
16752,940853,862AEL31,862AEL31
16753,951589,865RRVPN27,865RRVPN27
16754,952364,12MFLS4,12MFLS4
16755,940805,10KAFL27A,10KAFL27A
16756,940807,1025KAF027,1025KAF027
16757,950492,846PFCL28,846PFCL28
16758,952362,12 MFLS3,12 MFLS3
16759,950485,775PFCL26,775PFCL26
16760,950486,738PFCL27,738PFCL27
16761,950737,793PGCIL27,793PGCIL27
16762,950752,965PGCIL27,965PGCIL27
16763,952676,902IOT2028,902IOT2028
16764,953062,93ELR26U,93ELR26U
16765,953077,1945MGMR20,1945MGMR20
16766,953224,863LTF31,863LTF31
16767,950754,965PGCIL29,965PGCIL29
16768,951949,879IRFC30,879IRFC30
16769,952793,728NHAI30,728NHAI30
16770,953225,863LTF36,863LTF36
16771,953439,840PGCI27A,840PGCI27A
16772,953522,10BUDPL36D,10BUDPL36D
16773,953585,9SCFL26,9SCFL26
16774,953670,8750LTF26,8750LTF26
16775,953272,891NSEPL26,891NSEPL26
16776,953490,739NHAI31,739NHAI31
16777,953501,955AHFL26A,955AHFL26A
16778,953521,10BUDPL36C,10BUDPL36C
16779,953677,965ECL26,965ECL26
16780,953792,885ILFS26,885ILFS26
16781,953894,87ISEC26,87ISEC26
16782,953904,910MRHFL26,910MRHFL26
16783,953659,890BFL26A,890BFL26A
16784,953739,1175CSFB31,1175CSFB31
16785,954029,910MRHF26P,910MRHF26P
16786,954040,810NTPC26,810NTPC26
16787,954171,1210PFLA,1210PFLA
16788,954264,920BOM26,920BOM26
16789,954427,878LTF26,878LTF26
16790,954648,887SFL26,887SFL26
16791,954307,1210PFLB,1210PFLB
16792,954311,9SCL26A,9SCL26A
16793,954435,EARCNIF26,EARCNIF26
16794,954183,1015ECL26,1015ECL26
16795,954709,10BUDPL37A,10BUDPL37A
16796,954730,797PGCIL26,797PGCIL26
16797,954734,875BFL26B,875BFL26B
16798,954975,8YES26,8YES26
16799,954576,890ILFSL26,890ILFSL26
16800,954712,910IGIC26,910IGIC26
16801,954724,813PGCIL29,813PGCIL29
16802,954731,797PGCIL31,797PGCIL31
16803,955031,806BFL29,806BFL29
16804,955032,850ILFSL26,850ILFSL26
16805,955156,995ECL26,995ECL26
16806,955054,843LTF31,843LTF31
16807,954738,875ILFSF26,875ILFSF26
16808,954850,851ILFS26,851ILFS26
16809,955000,845BFL26,845BFL26
16810,955126,738NABAR31,738NABAR31
16811,955257,795LTF26,795LTF26
16812,955398,104PFL26,104PFL26
16813,955431,737NTPC31,737NTPC31
16814,955845,822APSEZ27,822APSEZ27
16815,955147,975AHFL26A,975AHFL26A
16816,955229,752REC26,752REC26
16817,955319,10SIDC26,10SIDC26
16818,955442,755PGCIL31,755PGCIL31
16819,955968,FFSPLZC27,FFSPLZC27
16820,956208,150HDFC27A,150HDFC27A
16821,956233,2EARC27B,2EARC27B
16822,956577,724NHAI47,724NHAI47
16823,955784,76PFCL27,76PFCL27
16824,955992,1108HDFC27,1108HDFC27
16825,955498,73NABARD31,73NABARD31
16826,955817,1025PFL27,1025PFL27
16827,956710,99ERCL27A,99ERCL27A
16828,956752,82CFSL27,82CFSL27
16829,957135,84MBEL30,84MBEL30
16830,957187,12MFLPER,12MFLPER
16831,956073,95KTL35,95KTL35
16832,956321,1025ECL99,1025ECL99
16833,956338,1010PFL27,1010PFL27
16834,956528,749IRFC27,749IRFC27
16835,957208,975UPPCL26,975UPPCL26
16836,957209,975UPPCL27,975UPPCL27
16837,957393,775NABAR33,775NABAR33
16838,957671,12MFL99,12MFL99
16839,956530,744PFCL27,744PFCL27
16840,956797,720PGCIL27,720PGCIL27
16841,956909,850ECL27,850ECL27
16842,956929,785ILFS27,785ILFS27
16843,957727,865ILFS28,865ILFS28
16844,957770,9SFL28,9SFL28
16845,957799,801REC28,801REC28
16846,957877,853MMFSL33,853MMFSL33
16847,957232,925ERCS27,925ERCS27
16848,957050,925ECL27A,925ECL27A
16849,957109,765APSEZ27,765APSEZ27
16850,957180,764NHAI32,764NHAI32
16851,957924,95TLOPL26,95TLOPL26
16852,958017,871WTGL34,871WTGL34
16853,958156,855REC28,855REC28
16854,958232,847NABAR33,847NABAR33
16855,957234,774PGCIL29,774PGCIL29
16856,957642,897ABCL26,897ABCL26
16857,957649,87ABCLPERP,87ABCLPERP
16858,957744,82NABARD28,82NABARD28
16859,958278,87RECL28,87RECL28
16860,958332,892NABAR33,892NABAR33
16861,958466,866HDFCB28,866HDFCB28
16862,958553,829NABAR29,829NABAR29
16863,957837,885SFIL28,885SFIL28
16864,957889,10FEL26,10FEL26
16865,957905,890IFSL28,890IFSL28
16866,958397,856REC28,856REC28
16867,958568,854NABAR34,854NABAR34
16868,958609,9855IRT3A2,9855IRT3A2
16869,958610,9855IRT3A3,9855IRT3A3
16870,958629,86REC29,86REC29
16871,958410,93SCL28,93SCL28
16872,958489,844HBL28,844HBL28
16873,958518,84IRFC29,84IRFC29
16874,958540,88REC29,88REC29
16875,958685,1083CIFPER,1083CIFPER
16876,958878,1427SML26,1427SML26
16877,958909,754IRFC34,754IRFC34
16878,958911,1427SML26A,1427SML26A
16879,958575,955SCPSL29,955SCPSL29
16880,958655,837HUDCO29,837HUDCO29
16881,958759,87929PFC34,87929PFC34
16882,958807,792NHAI29,792NHAI29
16883,958945,87HDBPERP,87HDBPERP
16884,958995,842LTF29,842LTF29
16885,959134,NWFLNIFT26,NWFLNIFT26
16886,959149,793PFCL29,793PFCL29
16887,958838,795IRFC29,795IRFC29
16888,958893,899KFC26,899KFC26
16889,958896,734PGCIL29,734PGCIL29
16890,958978,775BOB24,775BOB24
16891,959196,8LTF0820,8LTF0820
16892,959237,736NLCIL30,736NLCIL30
16893,959316,85TMCV27,85TMCV27
16894,959353,77BHFL35,77BHFL35
16895,958981,77NHAI29,77NHAI29
16896,959012,8IREDA29,8IREDA29
16897,959042,88LTF29,88LTF29
16898,959045,739AIAH29A,739AIAH29A
16899,959644,125USFB27,125USFB27
16900,959799,629NTPC31,629NTPC31
16901,959484,774IREDA30,774IREDA30
16902,959754,857IIL30,857IIL30
16903,959153,757NABAR35,757NABAR35
16904,959225,790BFL30,790BFL30
16905,959287,713NHPCL29,713NHPCL29
16906,959307,76BFL30,76BFL30
16907,959831,65NHAI31,65NHAI31
16908,959881,64ONGC31,64ONGC31
16909,960152,81LTF34,81LTF34
16910,959978,714NHAI40,714NHAI40
16911,959321,708IRFC30,708IRFC30
16912,959382,689NHPCL30,689NHPCL30
16913,959456,68NHPC26,68NHPC26
16914,959496,8IHFCL30,8IHFCL30
16915,960309,775BOM30,775BOM30
16916,960159,680REC30,680REC30
16917,960248,642NABAR30,642NABAR30
16918,960301,960THFL30,960THFL30
16919,959516,675HUDCO30,675HUDCO30
16920,959552,755NEEPC28,755NEEPC28
16921,960033,1250SSFB27,1250SSFB27
16922,960073,77KFC28,77KFC28
16923,960399,TFSRIRR27,TFSRIRR27
16924,960416,743ABHF31,743ABHF31
16925,960437,702REC36,702REC36
16926,960480,686NHPC29,686NHPC29
